Connected to BF Runtime Server as client 0
The target runs the program  RF
FlowID, PS, IPG, FS, IFG t1, t2, t3, t4, t5, host_ifg
101, 219, 5636190, 5274, 11437031, 2, 2, 2, 3, 2,46887.06004444444
101, 219, 5636190, 5274, 11437031, 2, 2, 2, 3, 2,834.8328
101, 223, 5456781, 5008, 12268162, 2, 2, 2, 2, 2,46887.02604444444
41, 208, 5060655, 4114, 11961705, 2, 2, 2, 3, 2,5669.468833333333
101, 230, 5542685, 4813, 10750408, 2, 2, 2, 3, 2,834.8658
41, 215, 5489633, 4122, 10756265, 2, 2, 2, 3, 2,5669.468833333333
41, 228, 5536435, 4122, 10756265, 2, 2, 2, 2, 2,5669.468833333333
41, 222, 5701583, 4122, 10756265, 2, 2, 2, 3, 2,5669.468833333333
101, 225, 5685721, 3939, 9963909, 2, 2, 2, 3, 2,834.9328
41, 229, 5505479, 3356, 9932428, 2, 2, 2, 3, 2,5669.468833333333
41, 210, 6597096, 3356, 9932428, 2, 2, 2, 3, 2,5669.468833333333
41, 269, 6054212, 7068, 11839775, 2, 2, 2, 2, 2,5669.468833333333
41, 320, 6137954, 7068, 11839775, 2, 2, 2, 3, 2,5669.468833333333
41, 283, 5801362, 7068, 11839775, 2, 2, 2, 3, 2,5669.468833333333
41, 329, 5775161, 7289, 10122448, 2, 2, 2, 3, 2,5669.468833333333
41, 308, 5893305, 7289, 10122448, 2, 2, 2, 3, 2,5669.468833333333
41, 387, 5663234, 7289, 10122448, 2, 2, 2, 3, 2,5669.468833333333
41, 349, 5748253, 6849, 9014817, 2, 2, 2, 3, 2,5669.468833333333
41, 442, 5792491, 6849, 9014817, 2, 2, 2, 3, 2,5669.468833333333
41, 388, 6179827, 6849, 9014817, 2, 2, 2, 3, 2,5669.468833333333
101, 389, 5816231, 8545, 8387931, 2, 2, 2, 3, 2,835.1328
41, 354, 6551602, 8035, 11078462, 2, 2, 2, 3, 2,5669.468833333333
41, 385, 6587833, 8035, 11078462, 2, 2, 2, 2, 2,5669.468833333333
41, 423, 6788177, 6189, 10682615, 2, 2, 2, 3, 2,5669.468833333333
41, 408, 6628053, 6189, 10682615, 2, 2, 2, 3, 2,5669.468833333333
41, 457, 6837484, 6189, 10929962, 2, 2, 2, 3, 2,5669.468833333333
41, 429, 6538134, 7602, 10929962, 2, 2, 2, 3, 2,5669.468833333333
41, 481, 6235799, 7602, 10929962, 2, 2, 2, 3, 2,5669.468833333333
101, 440, 6340634, 6922, 9505589, 2, 2, 2, 2, 2,46886.593044444446
41, 389, 6039854, 6115, 11443343, 2, 2, 2, 3, 2,5669.468833333333
41, 410, 5915439, 6115, 11443343, 2, 2, 2, 3, 2,5669.468833333333
101, 444, 5754722, 8847, 10265960, 2, 2, 2, 3, 2,46886.52604444444
101, 429, 5689550, 8077, 12485916, 2, 2, 2, 3, 2,46886.52604444444
41, 393, 5712154, 8320, 12695000, 2, 2, 2, 3, 2,5669.468833333333
41, 435, 6895386, 8320, 12695000, 2, 2, 2, 3, 2,5669.468833333333
41, 388, 6490097, 7489, 12456778, 2, 2, 2, 2, 2,5669.468833333333
101, 427, 6448547, 8793, 12432883, 2, 2, 2, 2, 2,835.3998
41, 373, 6518210, 7489, 12456778, 2, 2, 2, 2, 2,5669.468833333333
101, 403, 6254084, 8606, 10295278, 2, 2, 2, 3, 2,835.4328
101, 394, 6153532, 8606, 10295278, 2, 2, 2, 3, 2,46886.426044444444
41, 412, 6475912, 8474, 10918694, 2, 2, 2, 3, 2,5669.468833333333
41, 420, 6507415, 8474, 10918694, 2, 2, 2, 2, 2,5669.468833333333
41, 378, 6358232, 7102, 12026424, 2, 2, 2, 2, 2,5669.468833333333
101, 372, 6332128, 7970, 12163094, 2, 2, 2, 2, 2,46886.35904444444
41, 347, 6438632, 7102, 12026424, 2, 2, 2, 2, 2,5669.468833333333
41, 320, 6152455, 6913, 12395301, 2, 2, 2, 3, 2,5669.468833333333
41, 303, 6076194, 6913, 12395301, 2, 2, 2, 3, 2,5669.468833333333
101, 298, 6383753, 7783, 12595524, 2, 2, 2, 2, 2,835.5668
41, 270, 6157665, 6913, 12395301, 2, 2, 2, 2, 2,5669.468833333333
41, 257, 6265038, 6261, 13170997, 2, 2, 2, 3, 2,5669.468833333333
41, 294, 6215058, 6261, 13170997, 2, 2, 2, 3, 2,5669.468833333333
41, 276, 6052918, 6261, 13170997, 2, 2, 2, 3, 2,5669.468833333333
41, 385, 5836345, 10543, 16919358, 2, 2, 2, 3, 2,5669.468833333333
101, 348, 5777310, 9035, 15160509, 2, 2, 2, 3, 2,46886.22604444445
101, 369, 5779209, 8842, 13465500, 2, 2, 2, 3, 2,835.6668
101, 360, 6272904, 8842, 12044421, 2, 2, 2, 3, 2,46886.19204444445
41, 337, 6068622, 7348, 13218672, 2, 2, 2, 3, 2,5669.468833333333
41, 332, 6254898, 7348, 13218672, 2, 2, 2, 3, 2,5669.468833333333
41, 314, 6404991, 7348, 13218672, 2, 2, 2, 3, 2,5669.468833333333
41, 367, 5945417, 9205, 14336498, 2, 2, 2, 3, 2,5669.468833333333
101, 358, 5902066, 8674, 14182533, 2, 2, 2, 3, 2,46886.125044444445
101, 361, 6033277, 10886, 14288817, 2, 2, 2, 3, 2,835.7668
101, 340, 6223665, 8778, 12918031, 2, 2, 2, 2, 2,46886.09204444444
41, 304, 6072235, 8251, 15194211, 2, 2, 2, 3, 2,5669.468833333333
41, 327, 6048327, 8251, 15194211, 2, 2, 2, 3, 2,5669.468833333333
41, 314, 6303584, 8251, 15194211, 2, 2, 2, 3, 2,5669.468833333333
41, 334, 6364364, 9657, 15913358, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 6318511, 9657, 15913358, 2, 2, 2, 3, 2,5669.468833333333
101, 338, 6103280, 9557, 15139549, 2, 2, 2, 3, 2,835.8668
101, 326, 6888869, 9557, 15139549, 2, 2, 2, 3, 2,835.8668
41, 322, 6543514, 7687, 15246169, 2, 2, 2, 3, 2,5669.468833333333
101, 313, 6504547, 10270, 16581890, 2, 2, 2, 2, 2,46885.95904444445
101, 327, 6534193, 12084, 15966308, 2, 2, 2, 3, 2,835.9338
41, 313, 6414913, 11008, 17576813, 2, 2, 2, 2, 2,5669.468833333333
101, 297, 6458449, 9767, 17675710, 2, 2, 2, 2, 2,835.9668
41, 306, 6410652, 11008, 17576813, 2, 2, 2, 2, 2,5669.468833333333
41, 298, 6341897, 9832, 16168771, 2, 2, 2, 2, 2,5669.468833333333
101, 370, 6115788, 11342, 16099399, 2, 2, 2, 3, 2,836.0008
41, 319, 6060399, 9832, 16168771, 2, 2, 2, 3, 2,5669.468833333333
41, 346, 6011320, 9143, 13929153, 2, 2, 2, 3, 2,5669.468833333333
41, 314, 5673426, 9143, 13929153, 2, 2, 2, 3, 2,5669.468833333333
101, 342, 5940614, 9414, 12583825, 2, 2, 2, 3, 2,836.0668
41, 338, 6182599, 9143, 13929153, 2, 2, 2, 3, 2,5669.468833333333
41, 309, 5982500, 7347, 15723517, 2, 2, 2, 3, 2,5669.468833333333
41, 340, 5774449, 7347, 15723517, 2, 2, 2, 3, 2,5669.468833333333
101, 298, 5967184, 6123, 14491543, 2, 2, 2, 2, 2,46885.75804444445
101, 367, 5608426, 6792, 13460834, 2, 2, 2, 3, 2,836.1338
41, 340, 5728832, 6586, 14594511, 2, 2, 2, 3, 2,5669.468833333333
41, 311, 6104648, 6586, 14594511, 2, 2, 2, 3, 2,5669.468833333333
101, 301, 6074619, 5559, 11958258, 2, 2, 2, 3, 2,46885.69204444445
41, 348, 6218125, 5067, 13970707, 2, 2, 2, 3, 2,5669.468833333333
101, 340, 5906051, 5406, 12428618, 2, 2, 2, 3, 2,46885.65804444445
41, 389, 6316703, 5067, 13970707, 2, 2, 2, 2, 2,5669.468833333333
41, 368, 6024375, 6221, 13683350, 2, 2, 2, 2, 2,5669.468833333333
41, 388, 5946634, 6221, 13683350, 2, 2, 2, 2, 2,5669.468833333333
101, 388, 6062017, 7136, 12137948, 2, 2, 2, 3, 2,46885.59204444444
101, 371, 5919760, 5944, 11032644, 2, 2, 2, 3, 2,836.3008
101, 386, 5954416, 7622, 13535526, 2, 2, 2, 3, 2,836.3008
41, 336, 5918454, 5589, 13413861, 2, 2, 2, 3, 2,5669.468833333333
101, 400, 5645522, 7600, 10887687, 2, 2, 2, 3, 2,836.3338
41, 376, 5635708, 7146, 13269057, 2, 2, 2, 3, 2,5669.468833333333
101, 392, 6004490, 6107, 11407756, 2, 2, 2, 3, 2,836.3678
101, 384, 6165994, 6107, 11407756, 2, 2, 2, 3, 2,836.3678
41, 337, 6881083, 4770, 14785722, 2, 2, 2, 3, 2,5669.468833333333
41, 398, 6992480, 4770, 14785722, 2, 2, 2, 3, 2,5669.468833333333
101, 379, 6725375, 4915, 14483411, 2, 2, 2, 3, 2,46885.458044444444
41, 451, 6593027, 5842, 13696669, 2, 2, 2, 3, 2,5669.468833333333
41, 407, 6239842, 5842, 13696669, 2, 2, 2, 2, 2,5669.468833333333
101, 475, 6130904, 6472, 12305955, 2, 2, 2, 3, 2,46885.39104444444
41, 449, 6403022, 5842, 13696669, 2, 2, 2, 2, 2,5669.468833333333
41, 411, 6850185, 5053, 15483383, 2, 2, 2, 3, 2,5669.468833333333
41, 383, 6564274, 5053, 15483383, 2, 2, 2, 3, 2,5669.468833333333
101, 357, 6872128, 5218, 15891234, 2, 2, 2, 3, 2,46885.358044444445
41, 375, 6468732, 6230, 17007550, 2, 2, 2, 3, 2,5669.468833333333
41, 347, 6133595, 6230, 17007550, 2, 2, 2, 3, 2,5669.468833333333
101, 350, 6768270, 8950, 16387613, 2, 2, 2, 3, 2,46885.29104444444
101, 329, 6710071, 7904, 16387613, 2, 2, 2, 3, 2,46885.29104444444
41, 327, 6527145, 6558, 16647530, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 6348694, 6558, 16647530, 2, 2, 2, 2, 2,5669.468833333333
41, 365, 6805399, 6558, 16647530, 2, 2, 2, 3, 2,5669.468833333333
101, 350, 6556395, 8928, 15438029, 2, 2, 2, 3, 2,46885.22504444444
101, 393, 6136351, 10573, 18348125, 2, 2, 2, 3, 2,836.6678
41, 369, 6183886, 8393, 17659371, 2, 2, 2, 3, 2,5669.468833333333
101, 350, 6233667, 8860, 19603427, 2, 2, 2, 2, 2,46885.15804444445
101, 350, 6233667, 8860, 19603427, 2, 2, 2, 3, 2,46885.15804444445
41, 363, 7064398, 7750, 19391614, 2, 2, 2, 3, 2,5669.468833333333
41, 326, 6583925, 8577, 18869263, 2, 2, 2, 3, 2,5669.468833333333
41, 356, 6546652, 8577, 18869263, 2, 2, 2, 3, 2,5669.468833333333
41, 343, 6618322, 8577, 18869263, 2, 2, 2, 3, 2,5669.468833333333
41, 390, 6767745, 7984, 19858945, 2, 2, 2, 3, 2,5669.468833333333
41, 374, 6518080, 7984, 19858945, 2, 2, 2, 3, 2,5669.468833333333
101, 357, 6441742, 9016, 17470872, 2, 2, 2, 2, 2,836.8348
41, 332, 6288606, 7370, 19985769, 2, 2, 2, 2, 2,5669.468833333333
41, 390, 6636591, 7370, 19985769, 2, 2, 2, 2, 2,5669.468833333333
101, 365, 6553557, 9133, 19490822, 2, 2, 2, 3, 2,46884.99104444445
41, 329, 6341145, 7127, 21084144, 2, 2, 2, 2, 2,5669.468833333333
41, 341, 6054861, 7127, 21084144, 2, 2, 2, 2, 2,5669.468833333333
101, 325, 5968564, 7535, 20535261, 2, 2, 2, 3, 2,46884.958044444444
101, 331, 5887626, 9601, 19284699, 2, 2, 2, 3, 2,836.9348
41, 292, 5764138, 7975, 22030426, 2, 3, 2, 2, 2,5669.468833333333
41, 290, 5842892, 7975, 22030426, 2, 3, 2, 2, 2,5669.468833333333
41, 264, 5392792, 7975, 22030426, 2, 3, 2, 2, 2,5669.468833333333
101, 268, 5737055, 8240, 16535289, 2, 2, 2, 3, 2,46884.858044444445
41, 241, 5666531, 8114, 17082451, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 6020984, 8114, 17082451, 2, 2, 2, 3, 2,5669.468833333333
41, 279, 5716369, 8373, 17599457, 2, 2, 2, 3, 2,5669.468833333333
101, 275, 5926658, 8907, 16677962, 2, 2, 2, 3, 2,837.0678
101, 317, 6248535, 6703, 16217932, 2, 2, 2, 3, 2,46884.79104444444
41, 321, 6340318, 6951, 15967360, 2, 2, 2, 3, 2,5669.468833333333
41, 336, 6441686, 9451, 15967360, 2, 2, 2, 3, 2,5669.468833333333
41, 310, 6647244, 9451, 15967360, 2, 2, 2, 3, 2,5669.468833333333
101, 368, 6281772, 9855, 15096342, 2, 2, 2, 3, 2,46884.72404444445
41, 329, 5952137, 9264, 17226186, 2, 2, 2, 3, 2,5669.468833333333
41, 383, 6399585, 9264, 17226186, 2, 2, 2, 3, 2,5669.468833333333
41, 350, 6100792, 9264, 17226186, 2, 2, 2, 2, 2,5669.468833333333
101, 347, 6684621, 9503, 15638894, 2, 2, 2, 3, 2,837.2018
41, 314, 6627860, 8934, 17739264, 2, 2, 2, 3, 2,5669.468833333333
41, 289, 6495503, 8934, 17739264, 2, 2, 2, 2, 2,5669.468833333333
41, 309, 6334095, 7286, 15618641, 2, 2, 2, 2, 2,5669.468833333333
41, 294, 6249183, 7286, 15618641, 2, 2, 2, 3, 2,5669.468833333333
41, 370, 6141915, 7286, 15618641, 2, 2, 2, 3, 2,5669.468833333333
41, 365, 6306182, 7286, 15618641, 2, 2, 2, 3, 2,5669.468833333333
41, 427, 6322031, 10818, 15336131, 2, 2, 2, 3, 2,5669.468833333333
41, 386, 6366313, 10818, 15336131, 2, 2, 2, 2, 2,5669.468833333333
41, 404, 6467889, 10818, 15336131, 2, 2, 2, 2, 2,5669.468833333333
41, 372, 6576145, 8322, 17210361, 2, 2, 2, 3, 2,5669.468833333333
41, 353, 7403804, 8322, 17210361, 2, 2, 2, 2, 2,5669.468833333333
41, 392, 7327527, 8322, 17210361, 2, 2, 2, 3, 2,5669.468833333333
41, 477, 6959195, 10933, 19555477, 2, 2, 2, 3, 2,5669.468833333333
41, 435, 6784886, 10933, 19555477, 2, 2, 2, 3, 2,5669.468833333333
101, 471, 6817074, 10451, 17794031, 2, 2, 2, 3, 2,837.4348
101, 410, 7018066, 8714, 17009669, 2, 2, 2, 3, 2,46884.424044444444
41, 436, 6810496, 8192, 19018841, 2, 2, 2, 3, 2,5669.468833333333
41, 424, 6850384, 8192, 19018841, 2, 2, 2, 3, 2,5669.468833333333
41, 382, 6790339, 8192, 18642195, 2, 2, 2, 3, 2,5669.468833333333
41, 375, 6640265, 9303, 18642195, 2, 2, 2, 3, 2,5669.468833333333
101, 349, 6536140, 9896, 16603506, 2, 2, 2, 3, 2,837.5018
101, 349, 6917501, 8406, 17421761, 2, 2, 2, 3, 2,837.5348
41, 302, 6887632, 7202, 20782294, 2, 2, 2, 3, 2,5669.468833333333
101, 306, 6883720, 8357, 20597245, 2, 2, 2, 3, 2,0.034
41, 274, 6692220, 7202, 20782294, 2, 2, 2, 3, 2,5669.468833333333
101, 328, 6333947, 9094, 16297411, 2, 2, 2, 2, 2,837.6018
41, 301, 6200028, 8549, 18369868, 2, 2, 2, 3, 2,5669.468833333333
41, 275, 6039199, 8549, 18369868, 2, 2, 2, 3, 2,5669.468833333333
41, 248, 5629965, 8012, 18315488, 2, 2, 2, 3, 2,5669.468833333333
101, 269, 5605741, 9068, 17435408, 2, 2, 2, 3, 2,837.6688
41, 247, 5881388, 8012, 18315488, 2, 2, 2, 3, 2,5669.468833333333
41, 269, 5948887, 9363, 16898452, 2, 2, 2, 3, 2,5669.468833333333
41, 253, 5803213, 9363, 16898452, 2, 2, 2, 3, 2,5669.468833333333
101, 298, 5701851, 10501, 16434460, 2, 2, 2, 3, 2,0.034
41, 268, 6786173, 8489, 17304936, 2, 2, 2, 3, 2,5669.468833333333
101, 306, 6476736, 10729, 16821383, 2, 2, 2, 2, 2,837.7688
41, 328, 6969587, 8489, 17304936, 2, 2, 2, 3, 2,5669.468833333333
41, 312, 6734087, 10932, 18154907, 2, 2, 2, 3, 2,5669.468833333333
41, 288, 6545546, 10932, 18154907, 2, 2, 2, 3, 2,5669.468833333333
101, 327, 6695886, 11173, 16070953, 2, 2, 2, 3, 2,46884.023044444446
101, 320, 6730306, 11173, 21055662, 2, 2, 2, 3, 2,837.8688
41, 336, 6284542, 9569, 19618404, 2, 2, 2, 2, 2,5669.468833333333
41, 304, 6191867, 9569, 19074816, 2, 2, 2, 3, 2,5669.468833333333
41, 302, 6137172, 11883, 19074816, 2, 2, 2, 3, 2,5669.468833333333
41, 298, 5794219, 11883, 19074816, 2, 2, 2, 3, 2,5669.468833333333
41, 318, 5712085, 10312, 20892547, 2, 2, 2, 3, 2,5669.468833333333
41, 308, 6924900, 10312, 20892547, 2, 2, 2, 3, 2,5669.468833333333
101, 310, 6811271, 9995, 19237721, 2, 2, 2, 3, 2,46883.890044444444
101, 346, 7096023, 9003, 18574780, 2, 2, 2, 3, 2,838.0018
101, 323, 6963497, 9003, 18574780, 2, 2, 2, 3, 2,838.0018
101, 358, 6800264, 9513, 17299883, 2, 2, 2, 3, 2,0.034
101, 326, 6785771, 8962, 16711576, 2, 2, 2, 3, 2,46883.82304444444
101, 356, 6399969, 10372, 16960539, 2, 2, 2, 3, 2,46883.790044444446
101, 342, 6369714, 9746, 16960539, 2, 2, 2, 3, 2,838.1028
101, 375, 6221438, 11871, 16086635, 2, 2, 2, 3, 2,46883.756044444446
101, 334, 6156925, 10164, 16330802, 2, 2, 2, 3, 2,46883.756044444446
101, 339, 6005972, 12143, 15594434, 2, 2, 2, 3, 2,46883.72304444444
101, 284, 5480458, 10722, 16003128, 2, 3, 2, 2, 2,838.1688
41, 296, 5328993, 9466, 16018781, 2, 2, 2, 2, 2,5669.468833333333
41, 267, 5388762, 9466, 16018781, 2, 2, 2, 3, 2,5669.468833333333
101, 345, 5501211, 11621, 16235152, 2, 2, 2, 3, 2,0.034
41, 304, 5654119, 10262, 17441141, 2, 2, 2, 3, 2,5669.468833333333
41, 331, 5562908, 10262, 17441141, 2, 2, 2, 3, 2,5669.468833333333
41, 302, 5861352, 7706, 15602285, 2, 2, 2, 3, 2,5669.468833333333
41, 322, 5809277, 7706, 15602285, 2, 2, 2, 3, 2,5669.468833333333
41, 297, 5956011, 7706, 15602285, 2, 2, 2, 3, 2,5669.468833333333
101, 324, 5819717, 10224, 14950581, 2, 2, 2, 3, 2,0.034
101, 294, 6029043, 10224, 15400919, 2, 2, 2, 3, 2,838.3358
101, 287, 5963611, 8832, 14587875, 2, 2, 2, 3, 2,838.3358
41, 263, 5487882, 6885, 14405032, 2, 2, 2, 3, 2,5669.468833333333
101, 249, 6151839, 8280, 15467444, 2, 2, 2, 3, 2,0.034
41, 236, 5884472, 6885, 14405032, 2, 2, 2, 3, 2,5669.468833333333
101, 258, 5859534, 7846, 13269238, 2, 2, 2, 3, 2,838.4028
41, 231, 5729701, 6717, 12902152, 2, 2, 2, 2, 2,5669.468833333333
41, 219, 5736500, 6717, 12902152, 2, 2, 2, 3, 2,5669.468833333333
41, 259, 6218450, 6717, 12902152, 2, 2, 2, 3, 2,5669.468833333333
41, 272, 5833456, 6827, 14922770, 2, 2, 2, 3, 2,5669.468833333333
101, 316, 5771116, 8144, 14967014, 2, 2, 2, 3, 2,838.4698
101, 303, 5931068, 9214, 14052653, 2, 2, 2, 3, 2,46883.356044444445
41, 281, 6487068, 8393, 14345530, 2, 2, 2, 2, 2,5669.468833333333
101, 338, 6056150, 9939, 15596632, 2, 2, 2, 3, 2,838.5358
41, 322, 5999061, 8393, 14345530, 2, 2, 2, 3, 2,5669.468833333333
41, 275, 5441406, 7747, 15202487, 2, 2, 2, 2, 2,5669.468833333333
41, 319, 7141764, 7747, 15202487, 2, 2, 2, 3, 2,5669.468833333333
41, 319, 7141764, 7747, 15202487, 2, 2, 2, 3, 2,5669.468833333333
41, 303, 7460907, 8417, 14318349, 2, 2, 2, 2, 2,5669.468833333333
101, 381, 7277891, 9158, 13714879, 2, 2, 2, 3, 2,0.033
101, 352, 7321511, 7619, 12434025, 2, 2, 2, 3, 2,46883.22304444444
101, 345, 7308510, 7619, 12434025, 2, 2, 2, 3, 2,46883.22304444444
101, 343, 7090517, 10825, 15045251, 2, 2, 2, 3, 2,838.6698
41, 300, 6754347, 6728, 14012110, 2, 2, 2, 3, 2,5669.468833333333
41, 352, 6233758, 11507, 15216093, 2, 2, 2, 2, 2,5669.468833333333
41, 320, 6072429, 11507, 15216093, 2, 2, 2, 2, 2,5669.468833333333
101, 395, 5849672, 12124, 14319138, 2, 2, 2, 3, 2,838.7368
41, 334, 6248083, 8882, 13530130, 2, 2, 2, 2, 2,5669.468833333333
41, 376, 6034572, 8882, 13530130, 2, 2, 2, 3, 2,5669.468833333333
41, 354, 6187974, 8882, 13530130, 2, 2, 2, 3, 2,5669.468833333333
101, 418, 5611587, 14187, 13682356, 2, 2, 2, 2, 2,838.8028
41, 375, 5735071, 12922, 14004844, 2, 2, 2, 3, 2,5669.468833333333
101, 414, 5404203, 13458, 14187859, 2, 2, 2, 2, 2,838.8368
41, 378, 5570061, 10490, 14098801, 2, 2, 2, 2, 2,5669.468833333333
101, 418, 5342690, 14183, 15468236, 2, 2, 2, 2, 2,46882.989044444446
101, 396, 5176242, 14183, 15468236, 2, 2, 2, 3, 2,46882.989044444446
41, 376, 6186023, 10490, 14098801, 2, 2, 2, 3, 2,5669.468833333333
41, 351, 6182601, 16533, 15988451, 2, 2, 2, 3, 2,5669.468833333333
101, 429, 5774799, 18948, 16192536, 2, 2, 2, 3, 2,46882.92204444444
41, 402, 5618836, 16533, 15988451, 2, 2, 2, 3, 2,5669.468833333333
41, 379, 5850133, 14766, 14294111, 2, 2, 2, 3, 2,5669.468833333333
41, 409, 5528049, 14766, 14294111, 2, 2, 2, 2, 2,5669.468833333333
41, 380, 5747110, 14766, 14294111, 2, 2, 2, 3, 2,5669.468833333333
101, 407, 5930953, 20776, 15473848, 2, 2, 2, 3, 2,839.0038
41, 358, 5622138, 18922, 15641150, 2, 2, 2, 3, 2,5669.468833333333
101, 430, 5496455, 19121, 15269688, 2, 2, 2, 3, 2,839.0368
41, 382, 5630001, 15863, 15717573, 2, 2, 2, 3, 2,5669.468833333333
101, 417, 5362472, 18805, 16402396, 2, 2, 2, 3, 2,0.033
101, 372, 5105592, 15639, 15678406, 2, 2, 2, 3, 2,46882.78904444444
101, 472, 4808385, 13128, 13255546, 2, 2, 2, 3, 2,839.1038
101, 456, 4842583, 13128, 13255546, 2, 2, 2, 3, 2,839.1038
41, 402, 5061878, 12729, 14395592, 2, 2, 2, 3, 2,5669.468833333333
101, 404, 5942393, 16011, 14517981, 2, 2, 2, 3, 2,839.1368
41, 448, 5669744, 13284, 15377971, 2, 2, 2, 3, 2,42052.390011111114
101, 519, 5774380, 14218, 14765102, 2, 2, 2, 3, 2,47721.825844444444
41, 486, 5574905, 11404, 14274431, 2, 2, 2, 3, 2,5669.468833333333
41, 423, 5429468, 11404, 14274431, 2, 2, 2, 3, 2,5669.468833333333
101, 460, 5445852, 9021, 12478701, 2, 2, 2, 2, 2,46882.62204444445
101, 443, 5456043, 9021, 12478701, 2, 2, 2, 3, 2,46882.62204444445
101, 476, 5319375, 6601, 14941915, 2, 2, 2, 2, 2,46882.589044444445
101, 452, 5423100, 6601, 14941915, 2, 2, 2, 2, 2,46882.589044444445
41, 504, 6149122, 10132, 13825973, 2, 2, 2, 3, 2,5669.468833333333
101, 474, 6011042, 10289, 14001230, 2, 2, 2, 3, 2,839.3038
101, 506, 5892018, 13447, 13795411, 2, 2, 2, 3, 2,46882.52204444444
101, 444, 5637859, 13447, 16462900, 2, 2, 2, 3, 2,839.3708
101, 469, 5426813, 14474, 15875926, 2, 2, 2, 2, 2,46882.48804444444
41, 404, 5037444, 12009, 15296099, 2, 2, 2, 3, 2,42052.390011111114
101, 391, 5641621, 10592, 13612024, 2, 2, 2, 3, 2,46882.45504444445
41, 352, 5429661, 10916, 13801967, 2, 2, 2, 2, 2,5669.468833333333
41, 438, 5464623, 10916, 13801967, 2, 2, 2, 3, 2,5669.468833333333
101, 425, 5541532, 12347, 13060883, 2, 2, 2, 3, 2,839.4708
101, 419, 5747604, 12347, 13060883, 2, 2, 2, 3, 2,839.4708
101, 419, 5747604, 12347, 13060883, 2, 2, 2, 3, 2,839.4708
41, 302, 5136703, 7991, 14331313, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 5667597, 7991, 14331313, 2, 2, 2, 3, 2,5669.468833333333
41, 284, 6438454, 7991, 14331313, 2, 2, 2, 3, 2,5669.468833333333
41, 297, 6445838, 5965, 17607463, 2, 2, 2, 3, 2,5669.468833333333
41, 274, 6523148, 5965, 17607463, 2, 2, 2, 2, 2,5669.468833333333
41, 259, 6432071, 5965, 17607463, 2, 2, 2, 3, 2,5669.468833333333
41, 242, 6224901, 5668, 15376035, 2, 2, 2, 3, 2,5669.468833333333
101, 239, 5989216, 5634, 14483650, 2, 2, 2, 3, 2,839.6368
101, 225, 6010803, 4698, 13042843, 2, 2, 2, 3, 2,46882.22204444445
101, 263, 5808941, 4346, 12778759, 2, 2, 2, 3, 2,839.6708
41, 240, 5644699, 4022, 12701793, 2, 2, 2, 3, 2,5669.468833333333
41, 218, 5393000, 4022, 12701793, 2, 2, 2, 2, 2,5669.468833333333
41, 229, 5142771, 3996, 12627327, 2, 2, 2, 2, 2,5669.468833333333
101, 262, 5583360, 4670, 11422618, 2, 2, 2, 3, 2,839.7368
41, 243, 5649155, 3996, 12627327, 2, 2, 2, 2, 2,5669.468833333333
101, 263, 6545363, 3703, 14468455, 2, 2, 2, 3, 2,46882.08804444444
41, 239, 6693672, 3429, 14305370, 2, 2, 2, 2, 2,5669.468833333333
41, 239, 6508458, 3429, 14305370, 2, 2, 2, 2, 2,5669.468833333333
41, 225, 6276539, 3504, 13155678, 2, 2, 2, 3, 2,5669.468833333333
41, 272, 6113682, 3504, 13155678, 2, 2, 2, 3, 2,5669.468833333333
101, 258, 5940159, 4529, 10573151, 2, 2, 2, 3, 2,839.8708
41, 255, 5805579, 4392, 11801419, 2, 2, 2, 3, 2,5669.468833333333
101, 255, 5805579, 3850, 9783282, 2, 2, 2, 3, 2,839.9038
101, 268, 5951916, 4467, 9783282, 2, 2, 2, 3, 2,839.9038
101, 233, 5612274, 3510, 12296904, 2, 2, 2, 3, 2,46881.95504444445
41, 217, 5754674, 3708, 11190874, 2, 2, 2, 3, 2,5669.468833333333
41, 243, 6420087, 3708, 11190874, 2, 2, 2, 2, 2,5669.468833333333
41, 240, 8051014, 3249, 14400903, 2, 2, 2, 3, 2,5669.468833333333
41, 275, 7789219, 3249, 14400903, 2, 2, 2, 3, 2,5669.468833333333
41, 234, 7436823, 3249, 14400903, 2, 2, 2, 2, 2,5669.468833333333
41, 245, 8449730, 3483, 13936762, 2, 2, 2, 2, 2,5669.468833333333
41, 233, 8624314, 3483, 13936762, 2, 2, 2, 3, 2,5669.468833333333
101, 279, 8207072, 3615, 13558926, 2, 2, 2, 3, 2,840.0378
101, 274, 8502501, 3920, 11971769, 2, 2, 2, 3, 2,0.033
101, 344, 8274702, 3576, 12713466, 2, 2, 2, 3, 2,46881.788044444445
41, 341, 9356874, 3801, 13153747, 2, 2, 2, 3, 2,5669.468833333333
101, 373, 9021763, 4050, 11564598, 2, 3, 2, 2, 2,840.1048
101, 341, 9117979, 3467, 10312024, 2, 2, 2, 3, 2,46881.754044444446
41, 324, 9180799, 3362, 11542363, 2, 3, 2, 2, 2,5669.468833333333
101, 339, 9303145, 3980, 10880960, 2, 2, 2, 3, 2,840.1378
41, 318, 11503525, 2922, 13915749, 2, 3, 2, 2, 2,5669.468833333333
